name,Tc
Y1Ba2Cu2.9Fe0.1O7,80.5
Y1Ba2Cu2.9Fe0.1O6.929,71
Y1Ba2Cu2.9Fe0.1O6.9,74.9
Y1Ba2Cu2.9Fe0.1O6.85,63.8
Y1Ba2Cu2.9Fe0.1O6.8,50.55
Y1Ba2Cu2.9Fe0.1O6.75,37.4
Y1Ba2Cu2.9Fe0.1O6.72,33
Y1Ba2Cu2.9Fe0.1O6.7,28.5
Y1Ba2Cu2.9Fe0.1O6.64,20.5
Y1Ba2Cu2.9Fe0.1O6.62,4.2
Y1Ba2Cu2.9Co0.1O6.89,55.3
Y1Ba2Cu2.9Co0.1O6.82,73
Y1Ba2Cu2.9Al0.1O7.1,85
Y1Ba2Cu2.9Al0.1O7,75
Y1Ba2Cu2.9Al0.1O6.93,92
Y1Ba2Cu2.99Zn0.01O7,86.5
Y1Ba2Cu2.9955Zn0.0045O6.95,90
Y1Ba2Cu2.994Zn0.006O6.63,60
Y1Ba2Cu2.993Zn0.007O7,84
Y1Ba2Cu2.9925Zn0.0075O6.92,88
Y1Ba2Cu2.9907Zn0.0093O6.95,88
Y1Ba2Cu2.98Zr0.2O6.75,89.8
Y1Ba2Cu2.98Zr0.02O6.84,90.2
Y1Ba2Cu2.98Zn0.02O7,85
Y1Ba2Cu2.98Ni0.02O6.95,87.5
Y1Ba2Cu2.98Ni0.02O6.94,86
Y1Ba2Cu2.98Fe0.02O7,90.7
Y1Ba2Cu2.98Fe0.02O6.93,90.4
Y1Ba2Cu2.98Co0.02O6.9,93.4
Y1Ba2Cu2.988Zn0.012O6.75,62
Y1Ba2Cu2.985Zn0.015O6.95,86
Y1Ba2Cu2.985Ni0.015O6.92,90.5
Y1Ba2Cu2.982Zn0.018O6.9,89.2
Y1Ba2Cu2.982Zn0.018O6.78,56
Y1Ba2Cu2.982Zn0.018O6.75,57.8
Y1Ba2Cu2.97Zn0.03O6.98,80
Y1Ba2Cu2.97Zn0.03O6.97,79.1
Y1Ba2Cu2.97Zn0.03O6.95,81
Y1Ba2Cu2.97Zn0.03O6.93,81
Y1Ba2Cu2.97Zn0.03O6.9,81
Y1Ba2Cu2.97Zn0.03O6.85,77
Y1Ba2Cu2.97Zn0.03O6.77,67
Y1Ba2Cu2.97Zn0.03O6.76,61.4
Y1Ba2Cu2.97Zn0.03O6.75,58
Y1Ba2Cu2.97Zn0.03O6.7,50
Y1Ba2Cu2.97Zn0.03O6.68,41
Y1Ba2Cu2.97Zn0.03O6.67,39.8
Y1Ba2Cu2.97Zn0.03O6.63,42.5
Y1Ba2Cu2.97Zn0.03O6.59,38.7
Y1Ba2Cu2.97Zn0.03O6.47,29.8
Y1Ba2Cu2.97Ti0.03O6.92,82
Y1Ba2Cu2.97Ni0.03O6.94,88.5
Y1Ba2Cu2.97Li0.03O6.6,41
Y1Ba2Cu2.97Ga0.03O7,90.88
Y1Ba2Cu2.97Co0.03O6.96,92
Y1Ba2Cu2.979Zn0.021O7,80.2
Y1Ba2Cu2.9775Zn0.0225O6.93,83
Y1Ba2Cu2.975Zn0.025O6.93,82.8
Y1Ba2Cu2.975Zn0.025O6.85,72.85
Y1Ba2Cu2.96Co0.04O7,91.5
Y1Ba2Cu2.961Zn0.039O6.78,42.9
Y1Ba2Cu2.961Zn0.039O6.7,38
Y1Ba2Cu2.95Zn0.05O6.94,73.9
Y1Ba2Cu2.95Zn0.05O6.85,66.19
Y1Ba2Cu2.95Zn0.05O6.8,60
Y1Ba2Cu2.95Zn0.05O6.75,48
Y1Ba2Cu2.95Zn0.05O6.72,35
Y1Ba2Cu2.95Zn0.05O6.7,25
Y1Ba2Cu2.95Zn0.05O6.69,25
Y1Ba2Cu2.95Zn0.05O6.63,25
Y1Ba2Cu2.95Zn0.05O6.62,21
Y1Ba2Cu2.95Zn0.05O6.56,24
Y1Ba2Cu2.95Zn0.05O6.52,23
Y1Ba2Cu2.95Zn0.05O6.47,18
Y1Ba2Cu2.95Ni0.05O6.94,85
Y1Ba2Cu2.95Ni0.05O6.93,80
Y1Ba2Cu2.95Ga0.05O6.69,88
Y1Ba2Cu2.95Fe0.05O6.92,91.8
Y1Ba2Cu2.95Fe0.05O6.9,88.7
Y1Ba2Cu2.95Fe0.05O6.84,76.4
Y1Ba2Cu2.95Fe0.05O6.79,67.6
Y1Ba2Cu2.95Fe0.05O6.73,52.7
Y1Ba2Cu2.95Fe0.05O6.69,43.5
Y1Ba2Cu2.95Fe0.05O6.64,37.4
Y1Ba2Cu2.95Fe0.05O6.6,26.2
Y1Ba2Cu2.95Fe0.05O6.55,17.8
Y1Ba2Cu2.95Co0.05O6.92,94.3
Y1Ba2Cu2.95Co0.05O6.88,91.2
Y1Ba2Cu2.95Al0.05O7,88
Y1Ba2Cu2.95Al0.05O6.93,91
Y1Ba2Cu2.955Zn0.045O7,70.1
Y1Ba2Cu2.955Ni0.045O6.95,86.2
Y1Ba2Cu2.955Fe0.045O6.93,91.4
Y1Ba2Cu2.955Fe0.045O6.89,72
Y1Ba2Cu2.94Zr0.06O6.81,92.3
Y1Ba2Cu2.94Zn0.06O6.97,67.6
Y1Ba2Cu2.94Zn0.06O6.96,71
Y1Ba2Cu2.94Zn0.06O6.95,65
Y1Ba2Cu2.94Zn0.06O6.93,75
Y1Ba2Cu2.94Zn0.06O6.84,60.8
Y1Ba2Cu2.94Zn0.06O6.83,55
Y1Ba2Cu2.94Zn0.06O6.77,44
Y1Ba2Cu2.94Zn0.06O6.76,41.1
Y1Ba2Cu2.94Zn0.06O6.75,37
Y1Ba2Cu2.94Zn0.06O6.73,35
Y1Ba2Cu2.94Zn0.06O6.7,23
Y1Ba2Cu2.94Zn0.06O6.68,22.5
Y1Ba2Cu2.94Zn0.06O6.65,18.9
Y1Ba2Cu2.94Zn0.06O6.59,18.75
Y1Ba2Cu2.94Ti0.06O6.91,77
Y1Ba2Cu2.94Ni0.06O7.01,85
Y1Ba2Cu2.94Ni0.06O6.97,85
Y1Ba2Cu2.94Ni0.06O6.94,83.5
Y1Ba2Cu2.94Ni0.06O6.9,86.3
Y1Ba2Cu2.94Ni0.06O6.78,64.6
Y1Ba2Cu2.94Ni0.06O6.7,47.4
Y1Ba2Cu2.94Ni0.06O6.64,43.1
Y1Ba2Cu2.94Ni0.06O6.6,40.1
Y1Ba2Cu2.94Ni0.06O6.56,37.5
Y1Ba2Cu2.94Ni0.06O6.47,23
Y1Ba2Cu2.94Li0.06O6.6,26
Y1Ba2Cu2.94Ga0.06O7,87.99
Y1Ba2Cu2.94Fe0.06O7.254,91
Y1Ba2Cu2.94Fe0.06O6.954,76.6
Y1Ba2Cu2.94Fe0.06O6.929,85
Y1Ba2Cu2.94Fe0.06O6.89,87.5
Y1Ba2Cu2.94Fe0.06O6.85,85
Y1Ba2Cu2.94Fe0.06H1O7,30
Y1Ba2Cu2.94Fe0.06H0.4O7,47
Y1Ba2Cu2.94Cu0.6O7,89.1
Y1Ba2Cu2.94Co0.06O7,78.3
Y1Ba2Cu2.94Al0.06O6,86
Y1Ba2Cu2.93Fe0.03O7,90.1
Y1Ba2Cu2.931Zn0.069O6.7,28
Y1Ba2Cu2.931Zn0.069O6.6,20
Y1Ba2Cu2.92Fe0.08O7,86.2
Y1Ba2Cu2.925Zn0.075O6.94,65
Y1Ba2Cu2.925Zn0.075O6.85,63.6
Y1Ba2Cu2.925Co0.075O6.97,92
Y1Ba2Cu2.91Zn0.09O6.95,56
Y1Ba2Cu2.91Zn0.09O6.93,55
Y1Ba2Cu2.91Zn0.09O6.9,74.6
Y1Ba2Cu2.91Zn0.09O6.83,45
Y1Ba2Cu2.91Zn0.09O6.77,30
Y1Ba2Cu2.91Zn0.09O6.75,23
Y1Ba2Cu2.91Zn0.09O6.73,25
Y1Ba2Cu2.91Zn0.09O6.7,20
Y1Ba2Cu2.91Zn0.09O6.65,10
Y1Ba2Cu2.91Zn0.09O6.6,6
Y1Ba2Cu2.91Ti0.09O6.9,74.1
Y1Ba2Cu2.91Ga0.09O7,83.71
Y1Ba2Cu2.91Fe0.09O6.83,60
Y1Ba2Cu2.919Zn0.081O6.83,28
Y1Ba2Cu2.919Zn0.081O6.8,24
Y1Ba2Cu2.919Zn0.081O6.75,20
Y1Ba2Cu2.919Zn0.081O6.7,17
Y1Ba2Cu2.902Pt0.098O6.4,81
Y1Ba2Cu2.8Zn0.2O6.88,54.7
Y1Ba2Cu2.8Zn0.2O6.85,30.69
Y1Ba2Cu2.8Zn0.2O6.79,45
Y1Ba2Cu2.8Ni0.2O6.82,45
Y1Ba2Cu2.8Fe0.2O6.93,49
Y1Ba2Cu2.8Fe0.2O6.9,58.8
Y1Ba2Cu2.8Fe0.2O6.85,57.7
Y1Ba2Cu2.8Fe0.2O6.8,43.9
Y1Ba2Cu2.8Fe0.2O6.76,27.8
Y1Ba2Cu2.8Cr0.2O7,87.5
Y1Ba2Cu2.8Co0.2O7.04,53
Y1Ba2Cu2.8Co0.2O6.83,53
Y1Ba2Cu2.8Al0.2O6.91,85
Y1Ba2Cu2.89Co0.11O7,64
Y1Ba2Cu2.89Al0.11O7,82
Y1Ba2Cu2.88Zn0.12O7,49.80666667
Y1Ba2Cu2.88Zn0.12O6.95,64
Y1Ba2Cu2.88Zn0.12O6.92,53
Y1Ba2Cu2.88Ti0.12O6.88,68.4
Y1Ba2Cu2.88Ni0.18O7,77.2
Y1Ba2Cu2.88Ga0.12O7,79.89
Y1Ba2Cu2.88Al0.12O7,51
Y1Ba2Cu2.885Zn0.195O7,32.4
Y1Ba2Cu2.87Al0.13O7,45
Y1Ba2Cu2.865Al0.135O7,45
Y1Ba2Cu2.85Zn0.15O6.97,39
Y1Ba2Cu2.85Zn0.15O6.95,39.2
Y1Ba2Cu2.85Zn0.15O6.85,47.6
Y1Ba2Cu2.85Ni0.15O6.97,77.2
Y1Ba2Cu2.85Ni0.15O6.9,73
Y1Ba2Cu2.85Ni0.15O6.84,75
Y1Ba2Cu2.85Ni0.15O6.78,41.3
Y1Ba2Cu2.85Ga0.15O7,78.49
Y1Ba2Cu2.85Fe0.15O7.02,76
Y1Ba2Cu2.85Fe0.15O7,51
Y1Ba2Cu2.85Co0.15O7.03,65
Y1Ba2Cu2.85Co0.15O6.92,71
Y1Ba2Cu2.85Ag0.15O7,90
Y1Ba2Cu2.84Fe0.16O7.303,85
Y1Ba2Cu2.84Fe0.16O6.959,53
Y1Ba2Cu2.844Fe0.156O7,57
Y1Ba2Cu2.841Co0.159O6.8,54
Y1Ba2Cu2.835Fe0.165O6.98,69.3
Y1Ba2Cu2.82Ni0.18O7,68
Y1Ba2Cu2.82Ga0.18O7,79.24
Y1Ba2Cu2.82Fe0.18O7,74
Y1Ba2Cu2.82Fe0.18O6.95,75.6
Y1Ba2Cu2.82Fe0.18O6.895,87.7
Y1Ba2Cu2.82Co0.18O7,46
Y1Ba2Cu2.82Al0.18O7,20
Y1Ba2Cu2.7Zn0.3O6.92,47.2
Y1Ba2Cu2.7Zn0.3O6.74,45
Y1Ba2Cu2.7Ni0.3O6.9,46
Y1Ba2Cu2.7Ni0.3O6.88,73
Y1Ba2Cu2.7In0.3O6.9,90
Y1Ba2Cu2.7Ga0.3O6.93,75
Y1Ba2Cu2.7Fe0.3O7.15,36
Y1Ba2Cu2.7Fe0.3O7.1,69
Y1Ba2Cu2.7Co0.3O7.11,36
Y1Ba2Cu2.7Co0.3O6.93,16.9
Y1Ba2Cu2.7Co0.3O6.88,22
Y1Ba2Cu2.7Al0.3O6.99,73
Y1Ba2Cu2.79Zn0.21O6.97,14.2
Y1Ba2Cu2.79Zn0.21O6.95,20
Y1Ba2Cu2.79Ga0.21O7,76.91
Y1Ba2Cu2.79Co0.21O7,22
Y1Ba2Cu2.775Zn0.225O6.93,25
Y1Ba2Cu2.775Co0.225O6.99,58
Y1Ba2Cu2.76Ni0.24O7,71.5
Y1Ba2Cu2.76Ga0.24O7,71.79
Y1Ba2Cu2.76Co0.24O6.999,50.7
Y1Ba2Cu2.75Co0.25O7.06,66.2
Y1Ba2Cu2.74Fe0.26O7,55.6
Y1Ba2Cu2.745Fe0.255O7.08,53
Y1Ba2Cu2.73Ga0.27O7,67.04
Y1Ba2Cu2.73Fe0.27O7.1,69
Y1Ba2Cu2.72Ni0.28O7,51
Y1Ba2Cu2.6Fe0.4O7.401,82
Y1Ba2Cu2.6Fe0.4O7,31
Y1Ba2Cu2.6Co0.4O7.03,11.3
Y1Ba2Cu2.6Al0.4O7,42
Y1Ba2Cu2.697Mn0.303O6.9,63
Y1Ba2Cu2.68Fe0.32O7.343,82
Y1Ba2Cu2.68Fe0.32O6.999,26
Y1Ba2Cu2.67Ga0.33O7,65.64
Y1Ba2Cu2.64Fe0.36O7.12,32
Y1Ba2Cu2.64Fe0.36O7,32
Y1Ba2Cu2.64Co0.36O7.03,22
Y1Ba2Cu2.61Ga0.39O7,64.8
Y1Ba2Cu2.5Ni0.5O7,52.3
Y1Ba2Cu2.5Fe0.5O7.413,80
Y1Ba2Cu2.5Fe0.5O7.35,80
Y1Ba2Cu2.55Ga0.45O7,65.36
Y1Ba2Cu2.52Al0.48O6.74,68
Y1Ba2Cu2.4Ni0.6O6.94,66
Y1Ba2Cu2.4Ga0.6O7,63.31
Y1Ba2Cu2.4Fe0.6O7.453,62
Y1Ba2Cu2.3Fe0.7O7.484,60
Y1Ba2Cu2.095Al0.095O6.81,83.3
Y1Ba2Cu2.05Al0.95O6.7,63
Y1Ba2Cu1O8,82.25
Y1Ba2Cu0.97Zn0.03O7.95,59
Y1Ba2Cu0.95Zn0.05O7.95,46
Y1Ba2.2Cu4O8,80
Y1Ba2.02Cu2.18Zn0.82O7,30
Y1Ba2.01Cu3.11O7,86
Y1Ba2.01Cu2.81Ni0.19O6.7,65
Y1Ba2.01Cu2.806Cr0.194O7.3,62
Y1Ba2.01Cu2.7Co0.3O6.8,36
Y1Ba1Sr1Cu3O6.98,82.8
Y1Ba1Sr1Cu3O6.96,83.5
Y1Ba1Sr1Cu3O6.947,83.3
Y1Ba1Sr1Cu3O6.94,79
Y1Ba1Sr1Cu3O6.93,80.8
Y1Ba1Sr1Cu3O6.91,81
Y1Ba1Sr1Cu3O6.9,92
Y1Ba1Sr1Cu3O6.899,80.2
Y1Ba1Sr1Cu3O6.88,75.6
Y1Ba1Sr1Cu3O6.83,58.5
Y1Ba1Sr1Cu3O6.685,34
Y1Ba1Sr1Cu2.9Sn0.1O7.001,68.6
Y1Ba1Sr1Cu2.9Sn0.1O7,69.1
Y1Ba1Sr1Cu2.9Mo0.1O7.16,86
Y1Ba1Sr1Cu2.975Sn0.025O6.92,77
Y1Ba1Sr1Cu2.975Sn0.025O6.91,76.3
Y1Ba1Sr1Cu2.95Sn0.05O6.96,73.8
Y1Ba1Sr1Cu2.95Mo0.05O7.07,85
Y1Ba1Sr1Cu2.8Sn0.2O7.122,49.3
Y1Ba1Sr1Cu2.8Sn0.2O7.12,49.8
Y1Ba1Sr1Cu2.8Mo0.2O7.3,68
Y1Ba1Sr1Cu2.85Sn0.15O7.062,63.7
Y1Ba1Sr1Cu2.85Sn0.15O7.06,63.8
Y1Ba1Sr1Cu2.75Sn0.25O7.163,40.9
Y1Ba1Sr1Cu2.75Sn0.25O7.16,40.9
Y1Ba1.9Sr0.1Cu4O7.9,78
Y1Ba1.9Sr0.1Cu3O6.89,89
Y1Ba1.9Sc0.1Cu3O6.55,88.95
Y1Ba1.9Rb0.1Cu3O6.52,93.35
Y1Ba1.9La0.1Cu4O8,61
Y1Ba1.9La0.1Cu4O7.8,67.8
Y1Ba1.9La0.1Cu3O8,64
Y1Ba1.9La0.1Cu3O7.06,91.9
Y1Ba1.9La0.1Cu3O6.99,90.675
Y1Ba1.9La0.1Cu3O6.975,93.9
Y1Ba1.9La0.1Cu3O6.96,93.5
Y1Ba1.9La0.1Cu3O6.92,90
Y1Ba1.9La0.1Cu3O6.85,67
Y1Ba1.9La0.1Cu3O6.8,57.9
Y1Ba1.9La0.1Cu3O6.73,92.85
Y1Ba1.9La0.1Cu3O6.7,54.5
Y1Ba1.9La0.1Cu3O6.6,50.6
Y1Ba1.9La0.1Cu3O6.5,32.9
Y1Ba1.9La0.1Cu3.972Zn0.028O8,48.7
Y1Ba1.9La0.1Cu3.95Zn0.05O8,33.3
Y1Ba1.9La0.1Cu3.93Zn0.07O8,17.8
Y1Ba1.9K0.1Cu3O6.9,91.5
Y1Ba1.9K0.1Cu3O6.61,92.7
Y1Ba1.9Cu2.9Co0.1O7.02,89
Y1Ba1.9Cu2.9Co0.1O6.92,66
Y1Ba1.9Cs0.1Cu3O6.65,93.45
Y1Ba1.9Ca0.1Cu4O8,85.4
Y1Ba1.9Ca0.1Cu3O6.84,85
Y1Ba1.99La0.01Cu3O6.96,92.1
Y1Ba1.99Cu2.847Ag0.153O6.7,86
Y1Ba1.98La0.02Cu4O8,74.3
Y1Ba1.98La0.02Cu3O6.96,92.6
Y1Ba1.97La0.03Cu3O6.96,93.2
Y1Ba1.975La0.025Cu3O6.95,99
Y1Ba1.972Ca0.028Cu4O8,79.7
Y1Ba1.96Sr0.04Cu3O6.98,91.8
Y1Ba1.96La0.04Cu3O6.96,93.6
Y1Ba1.95La0.05Cu3O6.98,89.65
Y1Ba1.95La0.05Cu3O6.96,93.8
Y1Ba1.95La0.05Cu3O6.9,99
Y1Ba1.95La0.05Cu3O6.89,86
Y1Ba1.95Cu2.95Co0.05O7,90
Y1Ba1.95Cu2.95Co0.05O6.9,70
Y1Ba1.94La0.06Cu3O6.96,94
Y1Ba1.92La0.08Cu3O6.965,92.6
Y1Ba1.92La0.08Cu3O6.96,94
Y1Ba1.926Ca0.074Cu4O8,83.3
Y1Ba1.925La0.075Cu3O6.9,99
Y1Ba1.8Sr0.2Cu4O8,77.7
Y1Ba1.8Sr0.2Cu4O7.95,82
Y1Ba1.8Sr0.2Cu4O7.9,78
Y1Ba1.8Sr0.2Cu3O6.98,89
Y1Ba1.8Sr0.2Cu3O6.8,90.5
Y1Ba1.8Sc0.2Cu3O6.64,88.8
Y1Ba1.8Rb0.2Cu3O6.56,90.55
Y1Ba1.8La0.2Cu4O8,44
Y1Ba1.8La0.2Cu4O7.9,60.1
Y1Ba1.8La0.2Cu3O7.05,77.3
Y1Ba1.8La0.2Cu3O7.03,88.85
Y1Ba1.8La0.2Cu3O7.013,80.5
Y1Ba1.8La0.2Cu3O7,79.05
Y1Ba1.8La0.2Cu3O6.96,80
Y1Ba1.8La0.2Cu3O6.95,78
Y1Ba1.8La0.2Cu3O6.9,61.4
Y1Ba1.8La0.2Cu3O6.85,51.4
Y1Ba1.8La0.2Cu3O6.81,91.7
Y1Ba1.8La0.2Cu3O6.8,47.2
Y1Ba1.8La0.2Cu3O6.7,44.3
Y1Ba1.8La0.2Cu3O6.6,28.1
Y1Ba1.8La0.2Cu3.97Zn0.03O8,16.2
Y1Ba1.8K0.2Cu3O6.57,93
Y1Ba1.8Cu2.8Co0.2O7.05,70
Y1Ba1.8Cu2.8Co0.2O6.95,43
Y1Ba1.8Cs0.2Cu3O6.58,93.3
Y1Ba1.89La0.11Cu3O6.96,93.6
Y1Ba1.88La0.12Cu3O6.96,93.2
Y1Ba1.87La0.13Cu4O8,61
Y1Ba1.86La0.14Cu3O6.98,89.4
Y1Ba1.86La0.14Cu3O6.96,91.9
Y1Ba1.85Cu2.85Co0.15O7.04,79
Y1Ba1.85Cu2.85Co0.15O6.94,55
Y1Ba1.7Rb0.3Cu3O6.52,91.05
Y1Ba1.7La0.3Cu4O7.8,62.7
Y1Ba1.7La0.3Cu3O7.059,61.4
Y1Ba1.7K0.3Cu3O6.54,92.85
Y1Ba1.7Cs0.3Cu3O6.6,93.75
Y1Ba1.78La0.22Cu4O8,37.9
Y1Ba1.76Sr0.24Cu4O8,76
Y1Ba1.76La0.24Cu3O7.024,73.4
Y1Ba1.75Sr0.25Cu3O6.928,89.6
Y1Ba1.75Cu2.75Co0.25O7.06,63
Y1Ba1.75Cu2.75Co0.25O6.95,25
Y1Ba1.72La0.28Cu4O8,18.9
Y1Ba1.6Sr0.4Cu4O8,79.5
Y1Ba1.6Sr0.4Cu4O7.95,82
Y1Ba1.6Sr0.4Cu4O7.9,79
Y1Ba1.6Sr0.4Cu3O6.8,88.5
Y1Ba1.6La0.4Cu3O7.14,69.075
Y1Ba1.6La0.4Cu3O7.11,49.3
Y1Ba1.6La0.4Cu3O7.083,49.4
Y1Ba1.6La0.4Cu3O7.06,52
Y1Ba1.6La0.4Cu3O7.05,52
Y1Ba1.6La0.4Cu3O7.04,59
Y1Ba1.6La0.4Cu3O7,32.2
Y1Ba1.66La0.34Cu3O7.073,56
Y1Ba1.65Sr0.35Cu4O8,80.8
Y1Ba1.5Sr0.5Cu3O6.98,86
Y1Ba1.5Sr0.5Cu3O6.96,89
Y1Ba1.5Sr0.5Cu3O6.95,85.9
Y1Ba1.5Sr0.5Cu3O6.938,87.6
Y1Ba1.5Sr0.5Cu3O6.91,86.3
Y1Ba1.5Sr0.5Cu3O6.9,86.3
Y1Ba1.5Sr0.5Cu3O6.85,72.9
Y1Ba1.5Sr0.5Cu3O6.75,49.9
Y1Ba1.5La0.5Cu3O7.22,36.6
Y1Ba1.5La0.5Cu3O7.19,38.3
Y1Ba1.5La0.5Cu3O7.17,55.55
Y1Ba1.5La0.5Cu3O7.1,30
Y1Ba1.5La0.5Cu3O7.08,38
Y1Ba1.5La0.5Cu3O7.06,22
Y1Ba1.5La0.5Cu3O7,0.3
Y1Ba1.54La0.46Cu3O7.118,44.1
Y1Ba1.4Sr0.6Cu4O8,79.16666667
Y1Ba1.4Sr0.6Cu4O7.95,82
Y1Ba1.4Sr0.6Cu4O7.8,78.5
Y1Ba1.4Sr0.6Cu3O6.8,86
Y1Ba1.46Sr0.54Cu4O8,79.5
Y1Ba1.3Sr0.7Cu3O6.98,84.5
Y1Ba1.36Sr0.64Cu4O8,81
Y1Ba1.2Sr0.8Cu4O7.9,79
Y1Ba1.2Sr0.8Cu3O6.8,86
Y1Ba1.25Sr0.75Cu3O6.928,85.5
Y1Ba0.8Sr1.2Cu3O6.8,82
Y1Ba0.75Sr1.25Cu3O6.94,74
Y1Ba0.75Sr1.25Cu3O6.91,80
Y1Ba0.74Sr1.26Cu3O6.98,80.5
Y1Ba0.5Sr1.5Cu3O6.98,78
Y1B2C2,1.8
Y1.9Dy0.1Fe3Si5,2.75
Y1.968Lu0.032Fe3Si5,2.9
Y1.8Zr0.2C2.9,13
Y1.8W0.2C3.1,14.8
Y1.8W0.2C2.9,14.5
Y1.8V0.2C2.9,11.5
Y1.8Ti0.2C3.1,14.5
Y1.8Ti0.2C2.9,14.2
Y1.8Ti0.2C2.7,10.7
Y1.8Th0.2C2.7,12
Y1.8Sn0.2C2.7,10.2
Y1.8Si0.2C2.7,11.3
Y1.8Ru0.2C2.7,11.2
Y1.8Nb0.2C2.7,10.8
Y1.8Mo0.2C2.9,13.8
Y1.8Ge0.2C2.7,10.6
Y1.8Cr0.2C2.9,12.4
Y1.8Bi0.2C2.9,9.35
Y1.8Au0.2C2.6,10.1
Y1.6Th0.4C2.7,14.7
Y1.6Lu0.4Fe3Si5,1.65
Y1.68Lu0.32Fe3Si5,0.98
Y1.5Th0.5C3,16.7
Y1.4Ti0.6C3,12.9
Y1.4Th0.6C3.1,17
Y1.4Th0.6C3,16.8
Y1.4Th0.6C2.9,16.3
Y1.4Th0.6C2.8,16.3
Y1.4Th0.6C2.7,16.4
Y1.4Th0.6C2.4,15.4
Y1.3Th0.7C2.7,16.8
Y1.2Th0.8C2.9,15.8
Y1.2Th0.8C2.7,16
Y1.2Mo6S8,2.1
Y1.2Ba2Cu3O6.98,93.4
Y1.2Ba1.8Cu3O6.68,92.3
Y1.2Ba0.8Cu1O4,75
Y1.1Ba2Cu3O6.87,95.9
Y1.1Ba1.9Cu3O6.65,91.25
Y1.04Ba1.96Cu3O6.8,90.6
Y1.01Ba2.03Cu2.808Li0.192O6.6,33
Y1.01Ba2.01Cu2.906Ni0.094O6.7,71
Y1.01Ba2.01Cu2.697Fe0.303O,36
Y0.9Zn0.1Ba2Cu3O7,54.9
Y0.9Th0.1Ni1C2,6.005
Y0.9Tb0.1Ba2Cu4O8,78
Y0.9Tb0.1Ba2Cu3O7,91
Y0.9Sc0.1Ba2Cu4O8,81
Y0.9Sc0.1Ba2Cu3O6.56,91.4
Y0.9Rb0.1Ba2Cu3O6.42,92.4
Y0.9Pr0.1Ni2B2C1,11.2
Y0.9Pr0.1Ba2Cu4O8,72.025
Y0.9Pr0.1Ba2Cu3O7,84.1
Y0.9Pr0.1Ba2Cu3O6.98,85.9
Y0.9Pr0.1Ba2Cu3O6.97,88.1
Y0.9Pr0.1Ba2Cu3O6.965,85
Y0.9Pr0.1Ba2Cu3O6.96,83
Y0.9Pr0.1Ba2Cu3O6.91,81
Y0.9Pr0.1Ba2Cu3O6.82,82
Y0.9Pr0.1Ba2Cu3O6.8,65.6
Y0.9Pr0.1Ba2Cu3O6.75,52.2
Y0.9Pr0.1Ba2Cu3O6.65,56.1
Y0.9Pr0.1Ba2Cu3O6.6,44.1
Y0.9Lu0.1Ni2B2C1,15.56
Y0.9La0.1Ba2Cu3O6.97,91
Y0.9La0.1Ba2Cu3O6.62,92.35
Y0.9La0.1B6,6.8
Y0.9K0.1Ba2Cu3O6.51,92.05
Y0.9Gd0.1Rh4B4,8.66
Y0.9Gd0.1Ni2B2C1,12
Y0.9Ga0.1Ba2Cu4O8,74
Y0.9Fe0.1B6,3.3
Y0.9Cs0.1Ba2Cu3O6.47,91.3
Y0.9Ce0.1Ni2B2C1,11.9
Y0.9Cd0.1Ba2Cu3O7,89.9
Y0.9Ca0.1Sr2Cu2.5Fe0.5O6.9,20
Y0.9Ca0.1C2,3.15
Y0.9Ca0.1Ba2Cu4O8,87.35714286
Y0.9Ca0.1Ba2Cu3O7,81.8
Y0.9Ca0.1Ba2Cu3O6.98,81.8
Y0.9Ca0.1Ba2Cu3O6.96,81.5
Y0.9Ca0.1Ba2Cu3O6.93,83.3
Y0.9Ca0.1Ba2Cu3O6.91,81.1
Y0.9Ca0.1Ba2Cu3O6.9,88.6
Y0.9Ca0.1Ba2Cu3O6.87,85.4
Y0.9Ca0.1Ba2Cu3O6.8,84.1
Y0.9Ca0.1Ba2Cu3O6.72,82.6
Y0.9Ca0.1Ba2Cu3O6.7,73
Y0.9Ca0.1Ba2Cu3O6.67,82
Y0.9Ca0.1Ba2Cu3O6.66,80
Y0.9Ca0.1Ba2Cu3O6.6,65.3
Y0.9Ca0.1Ba2Cu3O6.59,68.8
Y0.9Ca0.1Ba2Cu3O6.4,41.8
Y0.9Ca0.1Ba2Cu3O6.3,28.1
Y0.9Ca0.1Ba2Cu3O6.03,19.8
Y0.9Ca0.1Ba2Cu2.9Zn0.1O6.81,50
Y0.9Ca0.1Ba2Cu2.9Ni0.1O6.86,74
Y0.9Ca0.1Ba2Cu2.9Co0.1O6.95,88
Y0.9Ca0.1Ba2Cu2.9Co0.1O6.84,69.5
Y0.9Ca0.1Ba2Cu2.9Co0.1O6.76,57.5
Y0.9Ca0.1Ba2Cu2.9Al0.1O6.88,91.1
Y0.9Ca0.1Ba2Cu2.8Zn0.2O6.74,15.8
Y0.9Ca0.1Ba2Cu2.85Co0.15O6.91,84
Y0.9Ca0.1Ba2Cu2.75Co0.25O7.03,76.9
Y0.9Ca0.1Ba2Cu2.55Co0.45O7.02,18
Y0.9Ca0.1Ba1.9La0.1Cu4O7.8,79
Y0.9Ca0.1Ba1.9La0.1Cu3O6.96,82
Y0.9Ca0.1Ba1.9La0.1Cu3O6.95,86
Y0.9Ca0.1Ba1.8La0.2Cu3O6.97,87
Y0.9Ca0.1Ba1.7La0.3Cu3O7.04,82
